id,created_at,content,tags
492,"2024-07-14 07:06:54.079428+00",좋아요,"[""joy""]"
493,"2024-07-14 08:48:04.831252+00","경치 좋은데서 커피 마시니 좋네요","[""anticipation"", ""trust"", ""joy""]"
494,"2024-07-14 07:07:04.207332+00","계피만주 샀는데 딱딱하네요 오늘 나온 빵이 아닌거같은데 그러면 만원의 행복에 집어 놓아야 되는거 아닌가요","[""anticipation"", ""anger"", ""joy"", ""sadness""]"
495,"2024-07-14 08:47:59.112192+00","도넛이 종류가 더 많았음 좋겠어요","[""anticipation"", ""joy""]"
496,"2024-07-14 08:47:54.434203+00","언제나맛있는던킨🤩이지만
여긴 매장이작고 종류는적네요
고게쫌아쉽","[""sadness"", ""joy"", ""anger"", ""fear""]"
497,"2024-07-14 07:07:21.63393+00","집 근처여서 오늘 처음 갔는데 사장님이 설명도 잘해주시고 친절하시더라구요ㅎㅎ 그리고 만원의 행복으로 여러가지 빵을 많이 먹을 수 있어서 좋았어요 앞으로 계속 갈 것 같아요","[""anticipation"", ""joy"", ""trust""]"
498,"2024-07-14 07:07:27.743341+00","부모님 맛집인데 저한테도 맛집 됐어요","[""joy"", ""trust"", ""surprise""]"
499,"2024-07-14 07:07:32.634601+00",자꾸가네요,"[""anticipation"", ""joy"", ""trust"", ""surprise""]"
500,"2024-07-14 07:07:39.851918+00",맛있어요,"[""anticipation"", ""joy""]"
501,"2024-07-14 07:07:45.674924+00",좋아요,"[""joy""]"
502,"2024-07-14 07:08:12.94966+00",맛있어요,"[""joy""]"
503,"2024-07-14 07:08:22.815425+00","빵 맛나요","[""anticipation"", ""joy"", ""trust""]"
504,"2024-07-14 07:09:02.338526+00","늦게 오면 만원의 행복 없었는데 오늘은 다행히 겟했네요ㅎㅎ 제가 살을 못 빼는 이유 바로 나드리 빵집🤤 나드리 빵을 못 먹으면서 살을 뺄 이유가 없어요b","[""anticipation"", ""joy"", ""disgust"", ""trust"", ""surprise""]"
505,"2024-07-14 07:09:08.638626+00","지나가다 또 빵냄새에 홀려서 들어와버렸네요 운동해야하는데 빵이 너무 맛나요

서귀포빵집 서홍동맛집 서귀포맛집","[""anticipation"", ""anger"", ""joy"", ""sadness"", ""trust"", ""surprise""]"
506,"2024-07-14 07:09:13.788809+00","새로 나온 케이크라고 해서 먹어봤는데 역시 믿고 먹는 나드리빵집이에요 색소 하나도 안 들어가고 고구마와 버터로만 만들었다고 했는데 유명프차빵집 못지않게 엄청 맛있어서 반해버렸어요ㅠㅠ 사장님도 친절하시고 앙버터빵도 한 번 먹었는데 너무 맛있어서 매주 사먹고 있어요 사장님들도 친절하시고 빵도 종류 많고 맛도 있고 최고의 빵집입니다👍
나드리빵집 서귀포빵집 빵맛집","[""anticipation"", ""joy"", ""trust"", ""surprise""]"
507,"2024-07-14 07:18:43.261762+00","맛나게  먹엇어요","[""joy"", ""anticipation""]"
508,"2024-07-14 07:18:49.568002+00",친절해요,"[""trust"", ""joy"", ""anticipation""]"
509,"2024-07-14 07:18:53.577595+00",친절해요,"[""trust"", ""joy"", ""anticipation""]"
510,"2024-07-14 07:18:57.797323+00","빵세개샀는데 8000원 나왔네요 
가성비가 별로네요","[""trust"", ""anger"", ""joy"", ""sadness"", ""anticipation""]"
511,"2024-07-14 07:19:04.232817+00",옛날동네빵집이에요,"[""trust"", ""joy"", ""anticipation""]"
512,"2024-07-14 07:19:10.661791+00","동네 오래된 빵집","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
513,"2024-07-14 07:19:16.152611+00","옛날식 버거 사먹었는데 맛있었어요 직접 만드신 패티와 빵  점심 때우려고 먹었는데 추억의맛 그리고 꼭 쌀쑥찐빵 드셔보세요 찐빵과 떡의 사이랄까여 한개 살랬다가 두개 샀는데 네개살걸 그랬어요 보리빵두 맛보기로 추천용","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
514,"2024-07-14 07:19:21.257228+00","쏘 쏘 동네빵집","[""trust"", ""joy"", ""anticipation""]"
515,"2024-07-14 07:19:27.429618+00","예전 할머니집 놀러가면 동네에 있던 빵집이 생각나는 곳이었어요
꽈배기2종류랑 겉에 하얀거 묻은 크림들어간 달달한 동그란모양빵이랑 완두크림빵 사왔는데 저는 다 맛있게 먹었어요 가격도 참 저렴하고 추억돋는 빵집이네요 오래오래 해주세요","[""trust"", ""joy"", ""anticipation""]"
516,"2024-07-14 07:19:32.740781+00","세번째방문인데 갈수록 빵맛이 싸구려같아서 아쉽네요 예를 들어 건포도가ㅜ너무 오래된걸 쓰는지 설탕에 다시 조림 싸구려 젤리도 설탕에 절여진걸 씀","[""trust"", ""disgust"", ""anger"", ""fear"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
517,"2024-07-14 07:19:36.68615+00","동네 옛날 빵집","[""trust"", ""joy"", ""anticipation""]"
518,"2024-07-14 07:19:41.9593+00","저렴한 동네 빵집입니다 좋아요","[""trust"", ""joy"", ""anticipation""]"
519,"2024-07-14 07:19:47.902709+00","넘친절하고 저렴해요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
520,"2024-07-14 07:19:53.122111+00","찹쌀꽈배기 맛있다","[""trust"", ""joy"", ""anticipation""]"
521,"2024-07-14 07:19:57.39591+00","밀탑과 맛이 비슷합니다 맛있게 잘 먹었어요","[""trust"", ""joy""]"
522,"2024-07-14 07:20:03.412644+00","팥죽이 조금만 더 걸쭉했으면하는 아쉬움","[""trust"", ""anger"", ""sadness"", ""joy""]"
523,"2024-07-14 07:20:08.944401+00",굿,"[""trust"", ""joy"", ""anticipation""]"
524,"2024-07-14 07:20:12.946236+00","그냥 동네 팥빙수집","[""trust"", ""joy"", ""anticipation""]"
525,"2024-07-14 07:20:20.495813+00","저렴하고 양도 적당하니 좋아요팥이 아주 맛있음","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
526,"2024-07-14 07:20:24.814091+00","1인분으로 파는 것도 좋고 맛도 가격도 환상이에요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
527,"2024-07-14 07:20:30.761513+00","눈꽃은 아니지만 약간사각사각한 고운 얼음과 알맞은 당도의 팥♡","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
528,"2024-07-14 07:20:35.827667+00","아주아주 굿","[""joy"", ""anticipation""]"
529,"2024-07-14 07:20:41.957037+00","달지않고 맛난 팥빙수
가성비가 굿이예요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
530,"2024-07-14 07:20:46.060541+00","우유얼음이라 좋고 팥이 짱맛","[""surprise"", ""trust"", ""joy""]"
531,"2024-07-14 07:20:51.456553+00","진짜 맛있어요ㅠㅡㅠ
모든 메뉴 다 먹을수있을거 같아요
재방문 의사 10000입니다","[""trust"", ""joy"", ""anticipation""]"
532,"2024-07-14 07:20:55.262301+00","여름에는 일주일에 두 번 이상 낭만팥집 
맛 인정","[""trust"", ""surprise"", ""joy"", ""anticipation""]"
533,"2024-07-14 07:20:59.691237+00","팥이 진짜 맛있어요♥ 방명록도 있어서 빙수 먹으면서 방명록 읽으니 재밌네요ㅎㅎ","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
534,"2024-07-14 07:21:06.229168+00","로컬맛집느낌나는 팥빙수 집이에요 팥도 맛있어요","[""trust"", ""joy""]"
535,"2024-07-14 07:21:12.565261+00","숨겨진 맛집 같아요많이 달지 않은 팥의 깊은 맛이 나네요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
536,"2024-07-14 07:21:18.857765+00","팥빙수 맛았어요","[""joy""]"
537,"2024-07-14 07:21:22.835455+00",맛있어요,"[""joy""]"
538,"2024-07-14 07:21:29.149865+00",좋아요,"[""joy""]"
539,"2024-07-14 08:48:10.741729+00",맛나요,"[""joy""]"
540,"2024-07-14 07:21:40.464674+00","국내산 팥 너무 달지도 않고 딱 적당한 1인분","[""trust"", ""joy"", ""anticipation""]"
541,"2024-07-14 07:21:46.187297+00","너무 맛있어요 찐맛집 👍🏻👍🏻👍🏻","[""anger"", ""sadness"", ""joy""]"
542,"2024-07-14 07:21:50.666093+00","낭만팥빙수 맛있어요 포장 굿굿굿","[""trust"", ""joy"", ""anticipation""]"
543,"2024-07-14 07:21:54.875084+00","인테리어 이쁘고 팥도 신선하고 너무 맛있습니다 ❤️또올거에요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
544,"2024-07-14 07:21:59.772205+00","맛있어서 또 왔어요","[""trust"", ""joy"", ""anticipation""]"
545,"2024-07-14 07:22:04.27018+00","나는 할수있다","[""trust"", ""joy"", ""anticipation""]"
546,"2024-07-14 07:22:08.597592+00","낭만팥집에서 판매하는 빙수는 1인 빙수에요사진 속 빙수는 대추 고명 올려진 것이 흑임자 팥빙수 그 옆이 낭만 팥빙수입니다 적당히 달달한 팥과 우유 얼음이 어우러져서 맛있게 먹었습니다 직접 팥 쑤어 만드는 곳이라 너무 좋았어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
547,"2024-07-14 07:22:12.602208+00","말차맛 기본맛 먹었는데
둘 다 맛났고 갠적으로는 기본이 더 좋았어요
녹차는 쌉싸름
많이 달지않고 팥이 참 맛났어요
가게도 귀엽고 사장님도 친절하셔용
다음에 제주도가도 또 가고싶어요","[""trust"", ""surprise"", ""joy"", ""anticipation""]"
548,"2024-07-14 07:22:17.882284+00",굿,"[""trust"", ""joy"", ""anticipation""]"
549,"2024-07-14 07:22:23.062929+00",굿,"[""joy"", ""anticipation""]"
550,"2024-07-14 07:22:29.290711+00","팥빙수최고맛 짱","[""joy"", ""anticipation""]"
551,"2024-07-14 07:22:33.2473+00",맛있어요,"[""joy"", ""anticipation""]"
552,"2024-07-14 07:22:41.632054+00","평범한듯 한 집에서 만들어 먹는것 같은 딱 기본 팥빙수였어요","[""sadness"", ""joy"", ""anticipation""]"
553,"2024-07-14 07:22:45.507356+00","달지 않고 기본에 충실한 빙수에요 인절미도 말랑말랑 신선 아기자기 눈도 즐거운 공간이네요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
554,"2024-07-14 07:22:51.594642+00",기대되요,"[""trust"", ""anticipation""]"
555,"2024-07-14 07:22:58.02653+00","팥이진짜맛있어요 진짜부드러움","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
556,"2024-07-14 07:23:02.259359+00",맛있어요,"[""joy"", ""anticipation""]"
557,"2024-07-14 07:23:06.630573+00","서귀포 단골카페 ㅡ 커피도 깊고 향좋음 아메리카노 ice   팥빙수는 말해뭐해","[""surprise"", ""joy"", ""anticipation""]"
558,"2024-07-14 07:23:12.937531+00","팥이 진짜 맛있어요 서귀포 오면 꼭 드세요","[""trust"", ""joy"", ""anticipation""]"
559,"2024-07-14 07:23:19.062539+00","수제팥이 완전 맛있는 집","[""trust"", ""joy"", ""anticipation""]"
560,"2024-07-14 07:23:24.770615+00","분위기도 맛도 좋아요","[""trust"", ""joy"", ""anticipation""]"
561,"2024-07-14 07:23:32.236112+00","생목 안올라오는 팥은 처음","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
562,"2024-07-14 07:23:36.060205+00","팥이 진짜 맛남","[""surprise"", ""trust"", ""joy""]"
563,"2024-07-14 07:23:41.994996+00","낭만빙수녹차빙수요거트빙수
모두 완벽합니다","[""trust"", ""joy"", ""anticipation""]"
564,"2024-07-14 07:23:49.676509+00","분위기좋고 맛있어요♡","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
565,"2024-07-14 07:23:55.911593+00","말로만 듣던 뉴트로 갬성에 맛또한 
제주 포장 맛집으로 인정","[""trust"", ""joy"", ""anticipation""]"
566,"2024-07-14 07:24:00.011568+00","단팥죽도 명불허전 겨울 팥빙수도 최고급","[""trust"", ""joy"", ""anticipation""]"
567,"2024-07-14 07:24:06.642183+00","너무 맛있어요 한그릇 뚝딱이네요 
안달고 맛있어요 정말 우리동네도 잇었으면 
요거트 견과류 다 맛있네요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
568,"2024-07-14 07:24:11.529215+00",좋아요,"[""trust"", ""joy"", ""anticipation""]"
569,"2024-07-14 07:24:15.849413+00","국산팥으로 만든데서 찾아간 곳
동선이 안나왔지만 무리해서 들려서 포장해서 일몰보며 냠냠 ㅎㅎ 너무 달지 않고 맛있게 먹었어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
570,"2024-07-14 07:24:20.265146+00","의외로 주택가 한적한 곳에 홀로 있는 듯한 가게였어요 더운 여름 늦저녁에 시원하게 맛있게 잘 먹고 왔네요 제주몽이란 곳보단 가격이 착했지만 제주도는 역시나 양에 비해 비싸네요ㅎ","[""trust"", ""disgust"", ""joy"", ""surprise"", ""anticipation""]"
571,"2024-07-14 07:24:26.906076+00","태양계내 존재하는 팥빙수중에 최고","[""trust"", ""joy"", ""anticipation""]"
572,"2024-07-14 07:24:32.046823+00","팥빙수 다 맛있어요","[""joy"", ""anticipation""]"
573,"2024-07-14 07:24:38.17273+00","조용하고 좋아요","[""trust"", ""joy"", ""anticipation""]"
574,"2024-07-14 07:24:44.677418+00","맛있어요 ㅎㅎㅎ","[""joy"", ""anticipation""]"
575,"2024-07-14 07:24:51.108362+00","팥이 정말 맛있어요bb","[""surprise"", ""trust"", ""joy""]"
576,"2024-07-14 07:24:55.368775+00","겨울에 단팥죽 먹으러 가고 싶은 곳 팥이 참 맛있었고 요거트 빙수는 기대 안했는데 맛있었네요 가장 기본빙수는 본연의 팥맛을 살린 깔끔한 맛이고 좀 더 다채롭고 풍부한 맛을 원하면 견과류빙수 추천이요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
577,"2024-07-14 07:25:01.241246+00",맛있어요,"[""joy"", ""anticipation""]"
578,"2024-07-14 07:25:07.125917+00","분위기 컨셉 맛 완벽","[""trust"", ""joy"", ""anticipation""]"
579,"2024-07-14 07:25:12.836635+00","빙수 진짜 맛있고 가격도 착함","[""trust"", ""surprise"", ""joy"", ""anticipation""]"
580,"2024-07-14 07:25:17.5627+00","너무 맛있어서 추가로
원샷
아메리카노두 부드럽고 맛있었습니다","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
581,"2024-07-14 07:25:21.497633+00","팥빙수 너무 맛있었습니다
함안에서 재배한 국산팥은 입에서 살살 녹더라구요
아주 시원하게 먹었습니다
제주에 가면 또 방문할거예요","[""trust"", ""joy"", ""anticipation""]"
582,"2024-07-14 07:25:25.382312+00","안 달고 맛있어요","[""trust"", ""joy""]"
583,"2024-07-14 07:25:30.734114+00","청귤에이드가 너무 맛있어요
팥빙수도 최고","[""trust"", ""joy"", ""anticipation""]"
584,"2024-07-14 07:25:34.789445+00","완전 맛있어요","[""joy""]"
585,"2024-07-14 07:25:38.484331+00",맛있어요,"[""joy""]"
586,"2024-07-14 07:25:45.703616+00","인테리어도 옛추억에 젖게하고 아기자기하며 맛도 있어요","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
587,"2024-07-14 07:25:51.830637+00",달달한팥죽과빙수,"[""trust"", ""joy"", ""anticipation""]"
588,"2024-07-14 07:25:56.021187+00","후기처럼 많이 달지않고 직접 만들어주셔서 맛있어요 그치만 양은 좀 적은 편 개인적으로 보목동 팥빙수가 더 괜찮긴해용","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
589,"2024-07-14 07:26:02.187654+00","팥이 안달고 맛있어요 양이 좀 적지만 혼자 먹기는 적당하네요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
590,"2024-07-14 07:26:07.494361+00",굿,"[""joy"", ""anticipation""]"
591,"2024-07-14 07:26:11.718036+00","팥이 안달고 진짜 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
592,"2024-07-14 07:26:15.976606+00","팥죽하나 빙수하나 기본 빙수가 저는 너무 너무 맛있습니다 팥죽도 새알이 씹히는게 너무 좋아서 방앗간을 그냥 지나치지 못하고 또 갔습니다 ㅎㅎㅎ 허기지는 저녁을 간단히","[""trust"", ""surprise"", ""joy"", ""anticipation""]"
593,"2024-07-14 07:26:20.178366+00","팥이 정말 맛있어요","[""joy"", ""anticipation""]"
594,"2024-07-14 07:26:24.010143+00","팥죽 포장했는데 너무 양이 적어요 ㅠㅠ","[""sadness""]"
595,"2024-07-14 07:26:28.415326+00","역시밤식빵은 베스트네요
오전상품품절이라 오후꺼로 예약하고 받았어요
생각나서 오늘 구매했어요😉
집이 멀어서 매일 못가서아쉬워요ㅜ
네이버로 주문되니 좋네요","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
596,"2024-07-14 07:26:33.497767+00","친절한 사장님을 만나뵙었네요
매장은 깨끗하네요
빵은 정말 맛있어요
건강을 생각하네요 호호호
쑥쌀 식빵  부모님께 드리려 갑니다
사장님다음에 또 올께요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
597,"2024-07-14 07:26:37.715581+00",맛있어요♡,"[""joy""]"
598,"2024-07-14 07:26:42.694936+00","식빵도 맛있고 마농바게트는 짱","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
599,"2024-07-14 07:26:47.858741+00","맛있어요 초코빵은 아기들도 좋아하네요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
600,"2024-07-14 07:26:54.767058+00","완전 맛있어요♡
단팥빵 생크림빵 마늘빵 밤식빵 추천합니다","[""trust"", ""joy"", ""anticipation""]"
601,"2024-07-14 07:26:59.849548+00","두번째방문이에요
밤쌀식빵은 예약필수에요
공주밤에 정말 맛있어요
첫방문에 사온 초코쌀식빵도 완전 맛있었고이번엔 쑥식빵 사와봤어요","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
602,"2024-07-14 07:27:05.58359+00",맛있어요,"[""joy"", ""anticipation""]"
603,"2024-07-14 07:27:09.681707+00",맛있어요,"[""joy"", ""anticipation""]"
604,"2024-07-14 07:27:16.272748+00",방문,"[""trust"", ""joy"", ""anticipation""]"
605,"2024-07-14 07:27:20.685826+00",방문,"[""trust"", ""joy"", ""anticipation""]"
606,"2024-07-14 07:27:26.936564+00",굿,"[""joy"", ""anticipation""]"
607,"2024-07-14 07:27:33.043304+00","사장님도 친절하고 빵도 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
608,"2024-07-14 07:27:37.214905+00",맛있어요♡,"[""surprise"", ""trust"", ""joy"", ""anticipation""]"
609,"2024-07-14 07:27:45.741488+00","사장님 친절하시고 특히 식빵이 맛있었어요👍","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
610,"2024-07-14 07:27:49.832748+00",방문,"[""surprise"", ""trust"", ""joy"", ""anticipation""]"
611,"2024-07-14 07:27:56.237526+00",좋아요,"[""joy"", ""anticipation""]"
612,"2024-07-14 07:28:01.516347+00","빵들이 다 맛있어요","[""surprise"", ""trust"", ""joy""]"
613,"2024-07-14 07:28:06.063346+00","신제품 돌담 진짜 맛있어요 굳👍🏻번창하세요 사장님","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
614,"2024-07-14 07:28:11.663502+00",굿,"[""trust"", ""joy"", ""anticipation""]"
615,"2024-07-14 07:28:15.61276+00","친절하고 맛좋아요 최공","[""trust"", ""joy"", ""anticipation""]"
616,"2024-07-14 07:28:20.938407+00","달달해 쫀득식빵 최고에요 👍","[""joy"", ""anticipation""]"
617,"2024-07-14 07:28:26.884183+00","빵이 맛있어요","[""joy"", ""anticipation""]"
618,"2024-07-14 07:28:31.100356+00","빵이 너무 일찍 품절되요
예약제가 좋기도 불편하기도하네요
그래도 친절하셔서 좋아요","[""trust"", ""anger"", ""joy"", ""sadness"", ""anticipation""]"
619,"2024-07-14 07:28:37.286154+00","달달해 치아버터 식빵은 최고","[""trust"", ""joy"", ""anticipation""]"
620,"2024-07-14 07:28:43.390889+00",맛있어요,"[""joy"", ""anticipation""]"
621,"2024-07-14 07:28:48.779616+00","너무 맛있어요
아기도 잘 먹어요","[""joy"", ""anticipation""]"
622,"2024-07-14 07:28:53.740315+00","식빵이 쫀득하고 좋은 재료를써서 맛있어요","[""trust"", ""joy"", ""anticipation""]"
623,"2024-07-14 07:28:59.851962+00","너무 맛있어요","[""joy"", ""anticipation""]"
624,"2024-07-14 07:29:04.270811+00","바질페스토소세지빵 정말 맛있었어요","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
625,"2024-07-14 07:29:10.660408+00","모나카 아이스크림 완전 맛있어요  자연재료라서 믿고 먹는데  맛도 깔끔하고 아이들도 너무 좋아해요","[""trust"", ""surprise"", ""joy"", ""anticipation""]"
626,"2024-07-14 07:29:15.299711+00","쫀득해모찌식빵 밀크레이프
동생네 놀러가면 꼭 찾아가는 달달해빵집
빵안좋아하는 둘찌도 이집 모찌식빵은 봉지째 끼고먹어요
첫찌는 망고빵 소세지빵
엄마는 밀크레이프와 초코크레이프를
애정해요고급진맛이라ㅎ 
달달해빵을 먹어보면 유기농 밀가루와 좋은재료 쓴다는걸 먹으면 알수있어요우리동네에도 이런 빵집 있었으면 좋겠다는","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
627,"2024-07-14 07:29:21.210307+00","비싸지 않고 맛있어요","[""trust"", ""joy"", ""anticipation""]"
628,"2024-07-14 07:29:25.242021+00","싸고 맛있어요 종류도 다양해요","[""trust"", ""anger"", ""joy"", ""sadness"", ""anticipation""]"
629,"2024-07-14 07:29:31.431922+00","드디어 가본 달인 도나스 진짜 가성비도 좋은데 팥도 가득 들고 양도 많고 짱이에요

도너츠 가격이 너무 저렴해서 튀김소보루1000원 앙금도너츠1000원 찹쌀도너츠1000원해서 종류별로 맛나보이는 거 하나씩 담고 계산했습니다 ㅎㅎ

근데 튀김소보로는 진짜 성심당 튀김소보루랑 다를 게 없이 팥도 꽉 차고 소조루도 바삭해서 바로 순삭했어요 ㅠㅠ 백앙금도너츠도 존맛이고… 무엇보다 찹쌀도너츠가 진짜 쫀득하고 팥도 알차서 한 입 딱 먹자마자 가게로 돌아가서 남아있는 찹쌀도너츠 3개 다 사버렸어요ㅋㅋㅋㅋㅋㅋ

1년에 고향을 12번 밖에 안 오는데 올때마다 사먹을 것 같아요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
630,"2024-07-14 07:29:35.279879+00","가격저렴 맛도굿드","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
631,"2024-07-14 07:29:40.033001+00","팥빙수 한 입 먹었는데 상한듯한 맛이 나서 버렸습니다
재료에 신경써주세요","[""trust"", ""disgust"", ""anger"", ""fear"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
632,"2024-07-14 07:29:45.781885+00",쏘쏘,"[""surprise"", ""sadness"", ""joy""]"
633,"2024-07-14 07:29:52.328714+00","튀김소보로가 젤맛나요
기름이  너무너무 묻어나는게 단점","[""anger"", ""sadness"", ""joy"", ""fear""]"
634,"2024-07-14 07:29:56.468182+00","너무싸고 맛있어요","[""surprise"", ""joy"", ""anticipation""]"
635,"2024-07-14 07:30:01.639663+00","저렴하고 맛있어요 
사장님도 친절하시구","[""trust"", ""joy"", ""anticipation""]"
636,"2024-07-14 07:30:05.614479+00","가격대비  맛나요","[""surprise"", ""trust"", ""sadness"", ""joy""]"
637,"2024-07-14 07:30:09.585496+00","기본 종류 꽈배기 맛있고 다양한 메뉴도 많이 개발하셔서 다양한 도넛을 즐길 수 있어요","[""trust"", ""joy"", ""anticipation""]"
638,"2024-07-14 07:30:15.069252+00","부드럽지만 기름기가 너무 많아요","[""trust"", ""disgust"", ""anger"", ""fear"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
639,"2024-07-14 07:30:19.119316+00",맛있는집입니다,"[""trust"", ""joy"", ""anticipation""]"
640,"2024-07-14 07:30:23.398813+00","착한가격
도나스맛집","[""trust"", ""joy"", ""anticipation""]"
641,"2024-07-14 07:30:30.186886+00",맛있어요,"[""joy"", ""anticipation""]"
642,"2024-07-14 07:30:36.580099+00",그냥그냥,"[""trust"", ""joy"", ""anticipation""]"
643,"2024-07-14 07:30:42.069147+00",굿,"[""trust"", ""joy"", ""anticipation""]"
644,"2024-07-14 07:30:45.980793+00","따뜻할 때 먹어야 진짜 맛있음","[""trust"", ""joy"", ""anticipation""]"
645,"2024-07-14 07:30:51.015091+00","피자고로케 너무 맛있어요 치즈 츄러스는 그냥 츄러스같아요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
646,"2024-07-14 07:30:55.224518+00",좋아요,"[""trust"", ""joy"", ""anticipation""]"
647,"2024-07-14 07:31:01.716681+00","처음 방문인데 촉촉하고 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
648,"2024-07-14 07:31:05.759498+00","인절미 같은 게 아주 맛있음","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
649,"2024-07-14 07:31:11.332222+00",맛있어요,"[""joy"", ""anticipation""]"
650,"2024-07-14 07:31:16.574068+00","찹쌀로 만든 도너츠라서 쫀득쫀득하고 맛있어요","[""surprise"", ""joy"", ""anticipation""]"
651,"2024-07-14 07:31:23.065468+00",맛있어요,"[""joy"", ""anticipation""]"
652,"2024-07-14 07:31:27.037155+00","싸고 맛있고 옜날생각 나네요
바로 나오는거 짱","[""trust"", ""joy"", ""anticipation""]"
653,"2024-07-14 07:31:34.627349+00","도나스 정말까끔하고 맛나요ㅎ","[""sadness"", ""joy"", ""anticipation""]"
654,"2024-07-14 07:31:40.724234+00","친절하셔요 but 손이 가는 도넛은 없었네요","[""surprise"", ""trust"", ""sadness"", ""joy""]"
655,"2024-07-14 07:31:47.257936+00","친절하고  맛있어요","[""trust"", ""joy""]"
656,"2024-07-14 07:31:53.017117+00",좋아요,"[""trust"", ""joy"", ""anticipation""]"
657,"2024-07-14 07:31:59.128154+00","마카롱이 싸네요
6개사면 한개가 덤","[""surprise"", ""sadness"", ""joy""]"
658,"2024-07-14 07:32:04.223569+00","61로 구입했고 마카롱 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
659,"2024-07-14 07:32:09.563406+00","맛있어요
동네에 있어줘 감사한곳 😝","[""surprise"", ""sadness"", ""joy""]"
660,"2024-07-14 07:32:13.740492+00","마카롱 가성비 짱","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
661,"2024-07-14 07:32:18.714729+00","달지 않고 맛있어요","[""trust"", ""joy"", ""anticipation""]"
662,"2024-07-14 07:32:24.456822+00","케잌도 맛있지만 마카롱도 적당히 달아서 좋아요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
663,"2024-07-14 07:32:29.430872+00","딸기케이크 이가격에 진짜 맛있어요 
인스타 겉만 예쁘고 비싸기만한 케이크보다 훨 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
664,"2024-07-14 07:32:33.176807+00","생크림이 달지않고 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
665,"2024-07-14 07:32:37.167174+00","최애 커피숍","[""trust"", ""joy"", ""anticipation""]"
666,"2024-07-14 07:32:41.728422+00","여행왔다가 마카롱4개쿠키치즈조각케이크
사먹었는데 맛있었습니다
마카롱과쿠키는가격도합리적이고
맛이최고입니다","[""trust"", ""disgust"", ""joy"", ""surprise"", ""sadness""]"
667,"2024-07-14 07:32:45.978641+00","매번 마카롱도 맛있게 먹고 있지만 주문했던 케이크도 기대 이상으로 정말 맛있었습니다 강추입니다","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
668,"2024-07-14 07:32:50.450052+00",달콤,"[""surprise"", ""trust"", ""joy"", ""anticipation""]"
669,"2024-07-14 07:32:56.842903+00",좋아요,"[""joy"", ""anticipation""]"
670,"2024-07-14 07:33:03.408889+00","마카롱 좋아요","[""trust"", ""joy"", ""anticipation""]"
671,"2024-07-14 07:33:07.895985+00","사장님친절하고맛나용가격도 좋아요","[""trust"", ""anger"", ""joy"", ""sadness"", ""anticipation""]"
